key-name	alt-name	Reference
Umurik n.¸ Bitlis l., Van vt.	Murik	
Ermenek ms., Ermenek nf., Ermenek kz., İçil l., Karaman vt.	Musabey bin Mahmudbey ms.	
Mescid-i Ahmedfakih m., Darende nf., Darende kz., Divriği l., Rum vt.	Musabey m.	
Köseler k., Viranşehir kz., Bolu l., Anadolu vt.	Musalar k.	
Efendiseydi zv., Belviran kz., Larende l., Karaman vt.	Musapaşa zv.	TD 387/14, 96; TD 399/38
Mustafabey veled-i Yörgüçpaşa imareti, Havza şehri, Simre-i Ladik n., Amasya l., Rum vt.	Mustafabey imareti	
Erkekoğlukışlasıcemaati mz., Sorkun, Hüseyinabad n., Zile kz., Sivas-Tokat l., Rum vt.	Mustafabeykışlası mz.	
Toramanlıkcemaati mz., Hüseyinabad n., Zile kz., Sivas-Tokat l., Rum vt.	Mustafabeykışlası mz.	
Hamzafakih m., Balıkesri nf., Balıkesri kz., Karesi l., Anadolu vt.	Mustafafakih m.	
Alayundlu mz., Koçhisar n., Koçhisar kz., Aksaray l., Karaman vt.	Mustafaşeyh mz.	
Şeyhabdülkerim c., Kozağacı k., İzmir kz., Aydın l., Anadolu vt.	Müfti c.	
Tilcedid k., Telbaşir n., Ayntab l., Arab vt.	Mülk k.	
Selük mz., Kahta n., Kahta kz., Gerger l., Rum vt.	Mülk mz.	
Mülk mz., Ravendan n., Haleb kz., Haleb l., Arab vt.	Mülkcüğez mz.	
Durak k., Kandıra kz., Kocaeli l., Anadolu vt.	Mülk-i Eşküncülü k.	
Mahmudlar k., Sahra-yı Konya n., Konya kz., Konya l., Karaman vt.	Müneccim k.	
Münirseyyidşerefuddin hankahı, Tokat kz., Sivas-Tokat l., Rum vt.	Münir hankahı	
İsalı k., Tire kz., Aydın l., Anadolu vt.	Mürselli k.	
Kırca k., Kandıra kz., Kocaeli l., Anadolu vt.	Müsellemishakçiftliği k.	
Sığıroğlanı k., Aydıncık kz., Hudavendigar l., Anadolu vt. 1070	Müslimanlı k.	
Zebde mz., Beni Kinane n., Şam l., Arab vt.	Müstenidü'l-Mezraa-i Bahiliyye mz.	TD 401/611
Mehmed veled-i Subaşı çf., Yalasun n., Beyşehri kz., Beyşehri l., Karaman vt.	Müşerref çf.	
Şahmuradağılı k., Kanak-ı Zirin n., Bozok kz., Bozok l., Zülkadriye vt.	Müşerrefkışlası k.	
Ahinahcivan zv., Niksar nf., Niksar kz., Sonisa-Niksar l., Rum vt.	Nahcivan zv.	
Ubin k., Şugur n., Antakya kz., Haleb l., Arab vt.	Nahl Ali k.	
Nayib	Naib	
Reis mz., Merzuman n., Rumkale kz., Birecik l., Arab vt.	Naim mz.	
Pirli k., Karacadağ n., Ereğli kz., Aksaray l., Karaman vt.	Nakarazen k.	
Mihnak mz., Süveyde n., Antakya kz., Haleb l., Arab vt.	Naknak mz.	
Nalpare m., Ayazmend nf., Ayazmend n., Ayazmend kz., Karesi l., Anadolu vt.	Nallı m.	
Karahisar-ı Nallı, Beybazarı kz., Hudavendigar l., Anadolu vt.	Nallıkarahisar	
Alifakih m., Balıkesri nf., Balıkesri kz., Karesi l., Anadolu vt.	Namazgah m.	
Nardan mz., Sis n., Sis kz., Sis l., Çukurabad, Arab vt.	Narluca mz.	
Kösemübarek k., Tercil n., Amid l., Diyarbakır vt.	Nasır k.	
Kalikan k., Savur n., Savur kz., Mardin l., Diyarbakır vt.	Nasırkendi k.	
Çomak k., Kınık kz,. Adana l., Çukurabad, Arab vt.	Nasriye k.	
Fidye k., Bursa n., Bursa kz., Hudavendigar l., Anadolu vt.	Nayibkızığı k.	
Alpagud k., Manyas n., Manyas kz., Karesi l., Anadolu vt.	Nayibli k.	
Endüksi k., Niksar kz., Sonisa-Niksar l., Rum vt.	Nazenler k.	
Yorgi k., Kite kz., Hudavendigar l., Anadolu vt.	Nazili k.	
Kestel kz., Aydın l., Anadolu vt.	Nazilli kz.	
Şeyhnebi zv., Sinlelüköy k., Develi n., Karahisar-ı Develi kz., Niğde l., Karaman vt.	Nebişeyh zv.	
Değirmen deresi, Trabzon nf., Trabzon kz., Trabzon l., Rum vt.	Nehr-i Asiyab	
el-Kenise mz., Sayda n., Sayda kz., Şam l., Arab vt.	Nehrü'l-Evvela mz.	
İkigözüm mz., İçil n., Gerger kz., Gerger l., Rum vt.	Nergislik mz.	
Kızılköy k., Edremid kz., Karesi l., Anadolu vt.	Nevruzlu k.	
Karacalar k., Kite kz., Hudavendigar l., Anadolu vt.	Nısfkumlu k.	
Niamiyye mz., Amik n., Amik kz., Haleb l., Arab vt.	Niamiyyecik mz.	
Mezraa mz., Kahta n., Kahta kz., Gerger l., Rum vt.	Norşinik mz.	
Mezraa mz., Kahta n., Kahta kz., Gerger l., Rum vt.	Norşinik mz.	
Nuruddin eş-Şehid darüşşifası, Haleb, Haleb kz., Haleb l., Arab vt.	Nuruddin eş-Şehid bimarhanesi	
Kadı m., İznikmid nf., İznikmid kz., Kocaeli l., Anadolu vt.	Nuruddin m.	
Cacabey ms., Kırşehri nf., Kırşehri n., Kırşehri kz., Bozok l., Zülkadriye vt.	Nuruddin ms.	
Kaladeresi mz., Kırşehri kz., Bozok l., Zülkadriye vt.	Nusretoğlukışlası mz.	
Bedaviyye tahunu, Beni Muklid n., Şam l., Arab vt.	en-Nüveyde tahunu	
Aziz k., Larende kz., Larende l., Karaman vt.	Obrucak k.	
Canpaşa k., Edremid kz., Karesi l., Anadolu vt.	Oda k.	
Beylikdere k., Ayasuluğ kz., Aydın l., Anadolu vt.	Odeyse k.	
Yortan k., Boyabad kz., Kastamonu l., Anadolu vt.	Oğlansini k.	
Yanucak mz., Karacadağ, , Ankara kz., Ankara l., Anadolu vt.	Oğulbey mz.	
Danişmendmahmud k., Gördos n., Gördos kz., Saruhan l. Anadolu vt.	Oğuldukhisar k.	
Kake k., İznik kz., Kocaeli l., Anadolu vt.	Oğulpaşa k.	
Belürsüzler k., Yorma n., Bigadiç kz., Karesi l., Anadolu vt.	Oğuzhanlar k.	
Ayasofya m., Trabzon nf., Trabzon kz., Trabzon l., Rum vt.	Ohunç m.	
Öztimur k., Çatalbergos kz., Biga l., Anadolu vt.	Okçular k.	
Serraçlı k., Adala n., Adala kz., Saruhan l. Anadolu vt.	Okçular k.	
Söğütlü k., Manyas n., Manyas kz., Karesi l., Anadolu vt.	Okçular k.	
en-Nasırıyye mz., Altunözü n., Antakya kz., Haleb l., Arab vt.	Okçular mz.	
Kavakderesi k., Boğazlıyan n., Bozok kz., Bozok l., Zülkadriye vt.	Okçulu k.	
Lekahmed k., Gevenli n., Kiğı kz., Kiğı l., Diyarbakır vt.	Okçulu k.	
Arnavud mz., Kars n., Kars kz., Maraş l., Zülkadriye vt.	Okurcalı mz.	
Nayibishak çf., Kandıra kz., Kocaeli l., Anadolu vt. 1094	Olpar k.	
Kızılcaviran k., Kırhisar n., Karahisar kz., Karahisar-ı Sahib l., Anadolu vt.	Olucak k.	
Vona k., Satılmış-ı Bayram n., Canik-i Bayram kz., Canik l., Rum vt.	Ona k.	
Orçul n., Kemah kz., Kemah l., Rum vt.	Orçul-ı Kemah	
Siveri k., Mud kz., İçil l., Karaman vt.	Orda k.	
Firdevs md., Tarhala nf., Tarhala kz., Hudavendigar l., Anadolu vt.	Orhan bin Günekbey md.	
Firdevs muallimhanesi, Tarhala nf., Tarhala kz., Hudavendigar l., Anadolu vt.	Orhan bin Günekbey muallimhanesi	
Değirmen k., İznikmid kz., Kocaeli l., Anadolu vt.	Orhanlı k.	
Efside k., Ayandon kz., Kastamonu l., Anadolu vt.	Orine k.	
Sidere nehri, Bozdoğan kz, Aydın l., Anadolu vt.	Orta ark	
Alihan ms., Tire nf., Tire kz., Aydın l., Anadolu vt.	Orta ms.	
Sasalı k., Menemen n., Menemen kz., Saruhan l. Anadolu vt.	Ortaçadır/Küçükçadır k.	
Ortail n., Kemah kz., Kemah l., Rum vt.	Ortail-i Kemah	
Feslek k., Kestel kz., Aydın l., Anadolu vt.	Ortakçı k.	
Hisarbeyiili k., Fart n., Manyas kz., Karesi l., Anadolu vt.	Ortakçı k.	
Ortakaraöyük k., Bazarcuk n., Maraş kz., Maraş l., Zülkadriye vt.	Ortapınar k.	
Vehhamca mz., Araban n., Rumkale kz., Birecik l., Arab vt.	Orucgazi mz.	
Haçin mz., Hınzırı ve Gömülgün n., Zamantu kz., Maraş l., Zülkadriye vt.	Orucoğlu mz.	
Sultaneymirce k., Hüseyinabad n., Zile kz., Sivas-Tokat l., Rum vt.	Osmanpaşa k.	
Buğdaytepeciği k., Sındırgı n., Bigadiç kz., Karesi l., Anadolu vt.	Osumlar k.	
Alacakilise k., Çatalbergos kz., Biga l., Anadolu vt.	Otacıderesi k.	
İtiyavuzca k., Adala n., Adala kz., Saruhan l. Anadolu vt.	Otaçlı k.	
Üçkiğı k., Kiçikhacılı n., Malatya kz., Malatya l., Rum vt.	Ovacık k.	
Pirinçciyan k., Osmancık n., Osmancık kz., Çorumlu l., Rum vt.	Ovacıksuyu k.	
Şemsüddin k., Mud kz., İçil l., Karaman vt.	Ozan/Ozanköy k.	
Teküder-i Ulya k., Şehr-i Malatya n., Malatya kz., Malatya l., Rum vt.	Ozanahuru k.	
Üküfce k., Yoros kz., Kocaeli l., Anadolu vt.	Öğümce k.	
Kurmeşiyye ms., Şam nf., Şam kz. , Şam l., Arab vt.	Ömer bin el-Kurmeşi ms.	
Kurmeşiyye ms., Şam nf., Şam kz. , Şam l., Arab vt.	Ömer bin Musa bin el-Kurmeşi ms.	
Kurmeşiyye ms., Şam nf., Şam kz. , Şam l., Arab vt.	Ömer bin Musa el-Kurmeşi ms.	
Özbilici mz., Sifrihisar kz., Hudavendigar l., Anadolu vt.	Ömer çf.	
İğdircik mz., Endiris n., Kiğı kz., Kiğı l., Diyarbakır vt.	Ömer mz.	
Ömerbey bin Pirhusunbey zv., Hatun k., Saidili n., Konya kz., Konya l., Karaman vt.	Ömerbey zv.	
Altiğin k., Kilseme n., Ereğli kz., Aksaray l., Karaman vt.	Ömerhacı k.	
Vakfyakası k., Mekri kz., Menteşe l., Anadolu vt.	Ömerler k.	
Sofu k., Marmara n., Marmara kz., Saruhan l. Anadolu vt.	Ördek k.	
Ayvalı mz., Ulaş kz., Tarsus l., Çukurabad, Arab vt.	Örenkırı mz.	
Sevinç k, Biga kz., Biga l., Anadolu vt.	Örtülüce k.	
Kösecik k., Ulus/Amasra kz., Bolu l., Anadolu vt.	Örücek k.	
Tepecik mz., Karahisar-ı Develi kz., Niğde l., Karaman vt.	Öyükağıl mz.	
Tepecikağıl mz., Karahisar-ı Develi n., Karahisar-ı Develi kz., Niğde l., Karaman vt.	Öyüklüağıl mz.	
Dışlık mz., Kavurgalu, Hüseyinabad n., Zile kz., Sivas-Tokat l., Rum vt.	Özlüviran mz.	
Gorgora k., Of n., Of kz., Trabzon l., Rum vt.	Paçan k.	
Karin mz, Musul n., Musul kz., Musul l., Diyar-ı bekr vt	Pamuklu mz.	
Corci m., Amasya nf., Amasya kz., Amasya l., Rum vt.	Papas m.	
Bardalat k., Kilseme n., Ereğli kz., Aksaray l., Karaman vt.	Pardalat k.	
Demirci k., Balıkesri kz., Karesi l., Anadolu vt.	Paşa k.	
Sekü k., Sinob kz., Kastamonu l., Anadolu vt.	Paşa k.	
Süle m., Yarhisar nf., Yarhisar kz., Hudavendigar l., Anadolu vt.	Paşa m.	
İzzüddinpınarı argı, Mud kz., İçil l., Karaman vt.	Paşa nehri	
Araçabdal zv., Araç kz., Kastamonu l., Anadolu vt.	Paşa zv.	
Karakısrak k., Sındırgı n., Bigadiç kz., Karesi l., Anadolu vt.	Paşahızırlı k.	
Sakarcaatgerişi mz., Mud kz., İçil l., Karaman vt.	Paşakışlası mz.	
Ermenek ms., Ermenek nf., Ermenek kz., İçil l., Karaman vt.	Paşamusabey bin Mahmud bin Karaman ms.	
Porsuk mz., Turuş n., Kahta kz., Gerger l., Rum vt.	Payamlıca mz.	
Sorkun mz., Samsad n., Kahta kz., Gerger l., Rum vt.	Payamlıca mz.	
Bazar	Pazar	
Seyyidibrahim k., Muş n., Bitlis l., Van vt.	Pekinis k.	
Pelit	Pelid	
Büküzce mz., Sis n., Sis kz., Sis l., Çukurabad, Arab vt.	Pelit mz.	
Yuva k., Gedüs n., Kütahya kz., Kütahya l., Anadolu vt.	Pelteli k.	
Makam-ı Pençe-i Ali, Musul kz., Musul l., Diyarbakır vt. 1130	Pençe-i Ali mezarı	
Penir	Peynir	
İsaviranı k., Ank n., Rumkale kz., Birecik l., Arab vt.	Pınarbaşı k.	
Resülayn k., Maraş kz., Maraş l., Zülkadriye vt.	Pınarbaşı k.	
Kurtlar k., Tercan-ı Ulya n., Tercan kz., Bayburd l., Rum vt.	Pızvan k.	
Kavas k., Kuruçay n., Kemah kz., Kemah l., Rum vt.	Pirhasanviranı k.	
Küreciler/Doğancı k., Bergama kz., Hudavendigar l., Anadolu vt.	Piridağı k.	
Kavas k., Kuruçay n., Kemah kz., Kemah l., Rum vt.	Pirpasanviranı k.	
Arabbaşı m., Konya nf., Konya kz., Konya l., Karaman vt.	Pirsultan m.	
Keçili k., Kandıra kz., Kocaeli l., Anadolu vt.	Pirümmet k.	
Yenicami m., Muğla nf., Muğla n., Muğla kz., Menteşe l., Anadolu vt.	Pisihoca m.	
Uluca k., Menbic n., Haleb kz., Haleb l., Arab vt.	Porsuk k.	
Kayalı m., Konya nf., Konya kz., Konya l., Karaman vt.	Postpuş m.	
Mandalı mz., Ulaş kz., Tarsus l., Çukurabad, Arab vt.	Pus mz.	
Pusadyazlağı, Bayburd kz., Konya l., Karaman vt.	Pusadlı mz.	
Beyt Saham mz., Guta n., Şam l., Arab vt.	Rabbaniyye mz.	
Burayka mz., Beni Atike n., Şam l., Arab vt.	Rabi mz.	
Yarımöyük k., Sivas kz., Sivas-Tokat l., Rum vt.	Rahat k.	
Ramadiyye mz., Ravendan n., Haleb kz., Haleb l., Arab vt.	Ramader mz.	
Derbend mz., Şugur n., Antakya kz., Haleb l., Arab vt.	Ramadiyye mz.	
Mezraa-i Şeyhk., Ruc n., Eriha kz., Haleb l., Arab vt.	Ramazanlu k.	
Erabna mz., Nehrülcevz n., Ayntab l., Arab vt.	Reis mz.	
Reiskilise mz., Kusun kz., Tarsus l., Çukurabad, Arab vt.	Reisköy mz.	
Çarkacı k., İvrindi kz., Karesi l., Anadolu vt. 1148	Reisler k.	
Karaarslan m., Konya nf., Konya kz., Konya l., Karaman vt.	Renkriz m.	
Rıza-i Melikadil c., Hısn-ı Keyf, Hısn-ı Keyf kz., Diyarbakır vt.	Rıza/er-Rıza c.	
Kovik k., Huyut n., Bitlis l., Van vt.	Ribat k.	
Mezraa mz., Kahta n., Kahta kz., Gerger l., Rum vt.	Rumca mz.	
Mustafabey bin Pirhasanbey c., Rumdiğin k., Sahra-yı Konya n., Konya kz., Konya l., Karaman vt.	Rumdiğinköyü c.	
Urumeni k., Menbic n., Haleb kz., Haleb l., Arab vt.	Rumeni k.	
Karaçay karye, Antakya n., Antakya kz., Haleb l., Arab vt.	Rumlu k.;	
Karaçay el-Kebir çeltüknehri, Antakya n., Antakya kz., Haleb l., Arab vt.	Rumlu nehri	
Cami-i Atik, Antalya nf., Antalya kz., Teke l., Anadolu vt.	Runkuş c.	
Kala-i Rusafa k., Masyaf n., Kefertab kz., Haleb l., Arab vt.	Rusafa k.	
Uruspina k., Milas n., Canik-i Bayram kz., Canik l., Rum vt.	Ruspana k.	
Evcisevindik mz., Akdağ n., Bozok kz., Bozok l., Zülkadriye vt.	Saadetli mz.	
Ayanköyü k., İznikmid kz., Kocaeli l., Anadolu vt.	Sabancı k.	
İbnü'r-Ressam tahunu, Şeyzer n., Kefertab kz., Haleb l., Arab vt.	Sabıkıyye tahunu	
Tel Sayig mz., Kusayr n., Antakya kz., Haleb l., Arab vt.	Sabi mz.	
Hınzori mz., Hınzori k., Güneykemah n., Kemah l., Rum vt.	Saburud mz.	
Saray k., Çerkeş kz., Kengırı l., Anadolu vt.	Saçak k.	
Dillu k., Sincar n., Sincar kz., Sincar l., Diyarbakır vt.	Saçlı k.	
Mescid-i Cami-i Nev m., Samsun nf., Samsun kz., Canik l., Rum vt.	Sadibey m.	
Safa-Bahlun mz., Baalbek n., Baalbek kz., Şam l., Arab vt.	Safa en-Nukra mz.	
Mülk k., Araban n., Rumkale kz., Birecik l., Arab vt.	Sagir k.	
Sahib ms., Sivas nf., Sivas kz., Sivas-Tokat l., Rum vt.	Sahibiye ms.	
Halid tahunu, Mercü'l-Kıbli ve'ş-Şimali n., Şam l., Arab vt.	es-Sahra tahunu	
Kayseriye n., Kayseriye kz., Kayseriye l., Karaman vt.	Sahra-i Kayseriye n.	
Koçhisar n., Koçhisar kz., Aksaray l., Karaman vt.	Sahra-i Koçhisar	
Killikkuyusu mz., Ulaş kz., Tarsus l., Çukurabad, Arab vt.	Sakalkaya mz.	
Çay k., Cebel-i Erciyes n., Kayseriye kz., Kayseriye l., Karaman vt.	Sakarlar k.	
Ödemiş k., Tarsus kz., Tarsus l., Çukurabad, Arab vt.	Sakızviranı k.	
Göçülübviranı mz., Sarıçam n., Adana kz., Adana l., Çukurabad, Arab vt.	Sakızviranı mz.	
Hergele m., Üsküdar nf., Gebze kz., Kocaeli l., Anadolu vt.	Salacak m.	
Kırkağıl k., Berriyyecik kz., Mardin l., Diyarbakır vt.	Salar k.	
Salbartu zv., Dakuk n., Kerkük l., Bağdad vt.	Salbartu asitanesi	
Kaymeriyye bimaristanı, Salihiyye nf., Şam	Salihiyye bimaristanı	
Salihiyye nf., Şam nf., Şam kz., Şam l., Arab vt.	Salihiyye-i Dımaşk nf.	
Çeltükçü k., Mihaliç kz., Hudavendigar l., Anadolu vt.	Salihler k.	
Taksir k., Fart n., Manyas kz., Karesi l., Anadolu vt.	Salihler k.	
Salika k., Kusayr n., Antakya kz., Haleb l., Arab vt.	Salkaya k.	
Mescidlisalur k., Sahra-yı Konya n., Konya kz., Konya l., Karaman vt.	Salur k.	
Mehmed veled-i Subaşı çf., Yalasun n., Beyşehri kz., Beyşehri l., Karaman vt.	Samed çf.	
Viçe k., Laz n., Arhova kz., Trabzon l., Rum vt.	Sapulvan k.	
Sırtsaraycık k., Karakaya n., Kayseriye kz., Kayseriye l., Karaman vt.	Saraycık k.	TD 387/216, 223
Serbest k., Bab n., Haleb kz., Haleb l., Arab vt.	Sargıt k.	
Yusuf mz., Kırhisar n., Karahisar kz., Karahisar-ı Sahib l., Anadolu vt.	Sarhan mz.	
Hamzacabeli mz., Yalasun n., Beyşehri kz., Beyşehri l., Karaman vt.	Sarıca mz.	
Dırkıllı k., Balya kz., Biga l., Anadolu vt.	Sarıcaili k.	
Çandırköş k., Pınarbaşı n., Zamantu kz., Maraş l., Zülkadriye vt.	Sarıhacı k.	
Aypınarı k., Sergis divanı, Çorumlu kz., Çorumlu l., Rum vt.	Sarıhasan k.	
İlyapan k., Giresin n., İvrindi kz., Karesi l., Anadolu vt.	Sarıhasan k.	
Hacıtursun m., Kastamonu nf., Kastamonu kz., Kastamonu l., Anadolu vt.	Sarıibrahim m.	
Mevlanamuhyiddin md., Bozöyük kz., Menteşe l., Anadolu vt.	Sarıkadı md.	
Kızılcakarı mz., Mağara n., Kars kz., Maraş l., Zülkadriye vt.	Sarıkarı mz.	
Sarban mz., Budaközü n., Karahisar-ı Demürlü kz., Çorumlu l., Rum vt.	Sarıkışla mz.	
Dere k., Gördek n., Gördek kz., Saruhan l. Anadolu vt.	Sarılar k.	
Sarıviran mz., Kırhisar n., Karahisar kz., Karahisar-ı Sahib l., Anadolu vt.	Sarıovacık mz.	
Teskülün k., Kelkid n., Kelkid kz., Bayburd l., Rum vt.	Sarışeyh k.	
Çeltükçü nehri, Sındırgı n., Bigadiç kz., Karesi l., Anadolu vt.	Sarıyar argı	
Salur nehri, Sındırgı n., Bigadiç kz., Karesi l., Anadolu vt.	Sarıyar argı	
Salur nehri, Sındırgı n., Bigadiç kz., Karesi l., Anadolu vt.	Sarıyar argı	
Gündüzoğlu k., Edremid kz., Karesi l., Anadolu vt.	Sarnıç k.	
Sarı	Saru	
Süveykatü's-Saruca m., Şam nf., Şam kz., Şam l., Arab vt.	Saruca m.	
Mesud k., Balya kz., Biga l., Anadolu vt.	Saruhan k.	
Feleküddin mz., Balat kz., Menteşe l., Anadolu vt.	Saruhan korusu	
Kızılcaşıra mz., Derbisak n., Bakraz kz., Haleb l., Arab vt.	Saruşıra mz.	
Gökümmet k., Kürtün n., Kürtün kz., Trabzon l., Rum vt.	Satılmış k.	
Hacı mz., Kusun kz., Tarsus l., Çukurabad, Arab vt. 1191	Savaşköy mz.	
Külhan m., Larende nf., Larende kz., Larende l., Karaman vt.	Savcı m.	
Çörten mz., Dündarlı ve Bulgarlı n., Adana kz., Adana l., Çukurabad, Arab vt.	Sayca mz.	
el-Besre mz., Beni el-Aser n., Şam l., Arab vt.	Sayd mz.	
Damcuğaz mz., Sis n., Sis kz., Sis l., Çukurabad, Arab vt.	Sayluviran mz.	
Turud k., Sındırgı n., Bigadiç kz., Karesi l., Anadolu vt.	Seğidler k.	
Seğid	Seğit	
Mancınık k., Yoros kz., Kocaeli l., Anadolu vt.	Sekbanlı k.	
Sekü	Seki	
Kızılsaray k., Beybazarı kz., Hudavendigar l., Anadolu vt.	Sekili k.	
Buveyzatüzel k., Telbaşir n., Ayntab l., Arab vt.	Sekizce k.	
Karagöz k., Kırıkili n., Canik-i Bayram kz., Canik l., Rum vt.	Seksan k.	
Çapa k., Sandıklı kz., Karahisar-ı Sahib l., Anadolu vt.	Sekü k.	
Yakacık k., Çola n., Sandıklı kz., Karahisar-ı Sahib l., Anadolu vt.	Seküin k.	
Reisler k., Başgirdek n., Balıkesri kz., Karesi l., Anadolu vt.	Selçik k.	
Abdurrahman mz., Mergüm mevzii, Sivas kz., Sivas-Tokat l., Rum vt.	Selçukviranı mz.	
Halilbahadır c., Selendi nf., Selendi kz., İçil l., Karaman vt.	Selendi c.	TD 387/323
Çemekrek-i Fisirik k., İspir n., İspir kz., Bayburd l., Rum vt.	Semekrek-i Fisirik k.	
Çemekrek-i Ulya k., İspir n., İspir kz., Bayburd l., Rum vt.	Semekrek-i Ulya k.	
Bazarcık m., Tokat nf., Tokat kz., Sivas-Tokat l., Rum vt.	Semerkandi m.	
İmaret m., Konya nf., Konya kz., Konya l., Karaman vt.	Sencari m.	
Karapınar k., Sındırgı n., Bigadiç kz., Karesi l., Anadolu vt.	Sendeller k.	
Sofuramazanlı karye, Kaşyenice n., Lazkiye kz., Kütahya l., Anadolu vt. 1205	Sendelli k.	
Türkali m., Konya nf., Konya kz., Konya l., Karaman vt.	Sengtıraş m.	
Efe k., Sahra-yı Konya n., Konya kz., Konya l., Karaman vt.	Serraclar k.	
Ömer hanesi, Bitlis n., Bitlis l., Van vt.	Sevdiyan hanesi	
Şeyhler k., Berendi kz. Adana l., Çukurabad, Arab vt.	Sevlibey k.	
Bayındır k., Akşehir kz., Akşehir l., Karaman vt.	Seydi k.	
Veli zv., Kastamonu nf., Kastamonu kz., Kastamonu l., Anadolu vt.	Seydi md.	
Kıncı-yı Süfla k., Berriyyecik kz., Mardin l., Diyarbakır vt.	Seydiahmed k.	
Seyyidahmed bin Seyyidmehmed md., Rum vt.	Seydiahmed md.	
Seyyidahmed bin Seyyidmehmed muallimhanesi	Seydiahmed muallimhanesi	
Yürekviran mz., Kala-i Zamantu n., Zamantu k., Maraş l., Zülkadriye vt.	Seydiahmed/Ünecik mz.	
Seydiağa m., Beyşehri nf., Karaman vt.	Seydiali bin Alibey m.	
Küçük ark, Finike n., Elmalı kz., Teke l., Anadolu vt	Seydihızır argı	
Ilıca k., Balya kz., Biga l., Anadolu vt.	Seydiköy k.	
Yenice k., Kayseriye n., Kayseriye kz., Kayseriye l., Karaman vt.	Seydisalim k.	
Mah-ı Bülendiye ms., Ankara l., Anadolu vt.	Seyfiye ms.	
Varvara k., Yomra n., Trabzon kz., Trabzon l., Rum vt.	Seyfli k.	
Hilalmehmed mz., Beriyyecik kz., Mardin l., Diyarbakır vt.	Seyli mz.	
Kelik m., Antakya nf., Antakya n., Antakya kz., Haleb l., Arab vt.	Seyn Sebi m.	
Karacaviran k., Ank n., Rumkale kz., Birecik l., Arab vt.	Seyrek k.	
Seydiharun zv., Seydişehri nf., Seydişehri kz., Beyşehri l., Karaman vt.	Seyyidharun zv.	
Yenice m., Sifrihisar nf., Sifrihisar kz., Hudavendigar l., Anadolu vt.	Seyyidmahmud m.	
Sakanik mz., İspir n., İspir kz., Bayburd l., Rum vt.	Sığank mz.	
Eflakanlı k., İznikmid kz., Kocaeli l., Anadolu vt.	Sığırlık k.	
Zeytunbükü mz., Ulaş kz., Tarsus l., Çukurabad, Arab vt.	Sığırlübükü mz.	
Sivasil mz., Sis n., Sis kz., Sis l., Çukurabad, Arab vt.	Sıpandere mz.	
Zuyaba k., Hınzırı ve Gömülgün n., Zamantu kz., Maraş l., Zülkadriye vt.	Sır k.	
Sıradavul k., Akşehirabad n., Karahisar-ı Şarki kz., Karahisar-ı Şarki l., Rum vt.	Sıradur k.	
Asıragömü k., Araç kz., Kastamonu l., Anadolu vt.	Sıragömü k.	
Çiriştepesi mz., Tarsus kz., Tarsus l., Çukurabad, Arab vt.	Sırfazıl mz.	
Büyükece mezra‘a, Dündarlı ve Bulgarlı n., Adana kz., Adana l., Çukurabad, Arab vt.	Sırtlan	
Seferihisar	Sifrihisar	
Arablı k., Kusun kz., Tarsus l., Çukurabad, Arab vt.	Simavun k.	
Kozkendi mz., Cebel-i Sof, Ayntab n., Ayntab kz., Ayntab l., Arab vt.	Simavunülcebel mz.	
Karaburc k., Merzuman n., Rumkale kz., Birecik l., Arab vt.	Simcil k.	
Akpınar mz., İçil n., Gerger kz., Gerger l., Rum vt.	Sipini mz.	
Akpınar mz., İçil n., Gerger kz., Gerger l., Rum vt.	Sipsi mz.	
Çukur k., Kenar-ı Irmak n., Kayseriye kz., Kayseriye l., Karaman vt.	Sirha k.	
Kalecik k., Kazabad n., Tokat kz., Sivas-Tokat l., Rum vt.	Siros k.	
Kekersin k., Ayntab n., Ayntab kz., Ayntab l., Arab vt.	Sirsiöyüğü k.	
Seferihisar	Sivrihisar	
Sivrikenise mz., Kayseriye n., Kayseriye l., Karaman vt.	Sivrikilise mz.	
Paytepesi mz., Sis n., Sis kz., Sis l., Çukurabad, Arab vt.	Siyak mz.	
Cemalağa m., Kastamonu nf., Kastamonu kz., Kastamonu l., Anadolu vt.	Sofcular m.	
İğdirköy mz., Kusun kz., Tarsus l., Çukurabad, Arab vt.	Sofuköy mz.	
Ömer m., Çorumlu nf., Çorumlu kz., Çorumlu l., Rum vt.	Sofular m.	
Hocaşahin md., Sinob nf., Sinob kz., Kastamonu l., Anadolu vt.	Sofular md.	
İtburnu k., Felenbel n., Sonisa kz., Sonisa-Niksar l., Rum vt.	Soğanlık k.	
Taştepe mz., Maraş kz., Maraş l., Zülkadriye vt.	Sokucak mz.	
Çirkinos mz., Sis n., Sis kz., Sis l., Çukurabad, Arab vt.	Somviranı mz.	
Sonisa, Sonisa kz., Sonisa-Niksar l., Rum vt.	Sonice	
Kürkçühanı mz., Kahta n., Kahta kz., Gerger l., Rum vt.	Sorud mz.	
Osorçor k., Kuzeykemah n., Kemah kz., Kemah l., Rum vt.	Sosor k.	
İlyasderesi k., Silifke n., Mud kz., İçil l., Karaman vt.	Sosunbağı k.	
Geyikli mz., Suruc n., Birecik l., Arab vt.	Sovucak mz.	
Karaköy k., Avlonya n., Balya kz., Biga l., Anadolu vt.	Sovucaklar k.	
Söğüt	Söğüd	
Susığırlığı k., Pırnaz kz., Menteşe l., Anadolu vt.	Söğüt k.	
